UserID,YOB,Gender,Income,HouseholdStatus,EducationLevel,Party,Happy,Q124742,Q124122,Q123464,Q123621,Q122769,Q122770,Q122771,Q122120,Q121699,Q121700,Q120978,Q121011,Q120379,Q120650,Q120472,Q120194,Q120012,Q120014,Q119334,Q119851,Q119650,Q118892,Q118117,Q118232,Q118233,Q118237,Q117186,Q117193,Q116797,Q116881,Q116953,Q116601,Q116441,Q116448,Q116197,Q115602,Q115777,Q115610,Q115611,Q115899,Q115390,Q114961,Q114748,Q115195,Q114517,Q114386,Q113992,Q114152,Q113583,Q113584,Q113181,Q112478,Q112512,Q112270,Q111848,Q111580,Q111220,Q110740,Q109367,Q108950,Q109244,Q108855,Q108617,Q108856,Q108754,Q108342,Q108343,Q107869,Q107491,Q106993,Q106997,Q106272,Q106388,Q106389,Q106042,Q105840,Q105655,Q104996,Q103293,Q102906,Q102674,Q102687,Q102289,Q102089,Q101162,Q101163,Q101596,Q100689,Q100680,Q100562,Q99982,Q100010,Q99716,Q99581,Q99480,Q98869,Q98578,Q98059,Q98078,Q98197,Q96024,votes
2894,1936,Male,"$50,000 - $74,999",Married (no kids),Doctoral Degree,Other,1,No,No,No,No,No,Yes,Public,No,Yes,No,No,No,Yes,Yes,Art,Study first,Yes,Yes,No,Yes,Giving,No,No,Pragmatist,Yes,No,Cool headed,Odd hours,Yes,Right,Yes,Yes,No,Yes,A.M.,Yes,Start,Yes,Yes,Me,No,No,Yes,No,Yes,Mysterious,No,Yes,Tunes,Technology,Yes,No,No,Yes,No,Supportive,No,PC,Yes,Cautious,No,Yes!,Yes,Socialize,No,Online,Yes,Yes,Yes,Yes,Yay people!,Yes,No,No,Yes,No,No,No,No,No,Yes,Yes,Yes,Own,Optimist,Dad,Yes,Yes,Yes,Yes,Nope,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,101
2895,2000,Male,,,Current K-12,Republican,0,,No,,,,,,No,,,,,,,,,,,,,,Yes,,,,,,,Yes,,,,,,,,,,,,Yes,Yes,No,Yes,,,,,,,No,Yes,,,,,,PC,No,Cautious,,Umm...,No,Space,No,,No,,,No,,Yes,,,,No,No,,No,No,,,No,Own,Pessimist,Mom,No,No,No,Yes,,,No,,No,Yes,No,Only-child,Yes,No,,39
2896,1996,Female,"$100,001 - $150,000",Single (no kids),Current K-12,Republican,1,No,No,No,No,No,Yes,Public,Yes,No,Yes,Yes,Yes,Yes,Yes,Science,Try first,No,Yes,Yes,Yes,Giving,No,Yes,Pragmatist,No,No,Hot headed,Standard hours,No,Happy,No,No,No,No,P.M.,Yes,Start,Yes,No,Me,No,No,No,,Yes,Mysterious,No,No,Tunes,People,Yes,Yes,Yes,No,Yes,Supportive,No,,No,Cautious,No,Umm...,No,Space,Yes,In-person,No,Yes,Yes,Yes,Grrr people,No,No,No,No,No,No,Yes,Yes,No,No,No,No,Own,Optimist,Dad,No,No,Yes,Yes,Nope,Yes,No,No,Yes,Yes,No,Yes,No,Yes,Yes,99
2897,1993,Male,"$25,001 - $50,000",Single (no kids),Current Undergraduate,Libertarian,0,No,Yes,Yes,Yes,Yes,Yes,Private,No,Yes,Yes,No,Yes,No,No,Science,Study first,No,Yes,No,Yes,Giving,No,No,Idealist,No,No,Cool headed,Odd hours,No,Happy,No,Yes,No,No,P.M.,Yes,Start,Yes,No,Circumstances,Yes,No,Yes,No,No,Mysterious,No,No,Tunes,People,No,No,Yes,No,Yes,Supportive,No,PC,Yes,Cautious,No,Yes!,No,Space,No,In-person,No,No,Yes,Yes,Yay people!,No,No,No,Yes,No,Yes,No,No,No,No,No,No,Rent,Optimist,Dad,No,Yes,Yes,Yes,Nope,Yes,No,No,No,Yes,No,Only-child,No,No,Yes,101
2899,1993,Male,"under $25,000",Single (no kids),Current Undergraduate,Independent,0,,No,No,No,No,Yes,Public,Yes,Yes,No,No,Yes,Yes,,,Study first,Yes,,Yes,No,Giving,No,No,,,Yes,Hot headed,Odd hours,,Happy,,Yes,No,,P.M.,Yes,Start,Yes,No,Circumstances,,Yes,Yes,Yes,Yes,TMI,Yes,No,Tunes,Technology,Yes,Yes,,No,No,Demanding,No,PC,Yes,Cautious,No,Umm...,Yes,Space,Yes,Online,No,No,Yes,Yes,Yay people!,No,No,No,No,No,No,Yes,No,Yes,No,Yes,No,Rent,Optimist,Mom,No,Yes,Yes,Yes,Check!,Yes,No,No,Yes,Yes,No,Yes,Yes,Yes,Yes,90
2901,1967,Female,"$25,001 - $50,000",Single (no kids),,Democrat,0,,,,,,,,Yes,Yes,No,Yes,Yes,No,Yes,Art,Try first,Yes,No,Yes,No,Giving,Yes,No,Pragmatist,No,Yes,Cool headed,Standard hours,No,Happy,Yes,Yes,No,Yes,A.M.,Yes,Start,No,No,Me,Yes,No,No,Yes,Yes,TMI,,,,,,Yes,Yes,Yes,No,Demanding,No,PC,,Cautious,Yes,Yes!,No,Space,No,Online,Yes,Yes,Yes,Yes,Grrr people,Yes,Yes,No,Yes,Yes,Yes,No,No,Yes,Yes,Yes,No,Rent,Optimist,Dad,No,Yes,No,No,Nope,No,No,No,Yes,Yes,No,Yes,No,Yes,No,88
2902,1984,Female,"under $25,000",Single (no kids),,Independent,0,,,,,No,Yes,Public,No,No,No,Yes,No,No,Yes,,Study first,No,No,Yes,No,Giving,,,,,,,,,,,,No,Yes,,,,,,,,,,,,,,,,,,,,No,Yes,Supportive,No,Mac,Yes,,,Yes!,Yes,Space,No,Online,Yes,No,Yes,Yes,Grrr people,No,No,Yes,Yes,No,No,No,,Yes,No,Yes,,,,,,,,,Nope,Yes,No,No,No,,,Yes,,,Yes,51
2903,1990,Male,,,Current Undergraduate,Independent,0,No,Yes,No,No,Yes,No,Public,No,Yes,No,Yes,Yes,No,Yes,Art,Try first,Yes,No,No,No,Receiving,No,Yes,Pragmatist,No,Yes,Cool headed,Standard hours,Yes,Right,Yes,No,No,No,P.M.,Yes,Start,Yes,No,Me,Yes,Yes,Yes,Yes,No,Mysterious,No,No,Tunes,Technology,No,Yes,No,Yes,No,Supportive,No,PC,Yes,Cautious,No,Umm...,No,Space,No,In-person,Yes,Yes,Yes,Yes,Grrr people,No,No,Yes,No,No,No,No,No,Yes,No,No,No,Own,Optimist,Mom,No,No,No,Yes,Nope,Yes,No,No,No,Yes,Yes,Yes,No,No,No,101
2904,1961,Female,"$100,001 - $150,000",Married (w/kids),Master's Degree,Democrat,1,Yes,Yes,,Yes,No,No,Public,,No,No,No,Yes,Yes,Yes,Art,Try first,No,Yes,No,Yes,Giving,Yes,No,Idealist,No,No,Hot headed,Standard hours,No,Happy,Yes,Yes,No,Yes,A.M.,Yes,Start,Yes,No,Me,Yes,Yes,Yes,No,Yes,TMI,No,No,Talk,People,Yes,No,Yes,No,Yes,Supportive,No,,Yes,Cautious,Yes,Umm...,No,Space,No,In-person,No,Yes,Yes,,Grrr people,Yes,,,Yes,No,No,Yes,Yes,No,No,Yes,No,Own,Optimist,Mom,No,No,Yes,Yes,Nope,Yes,No,No,No,Yes,No,,,,No,92
2910,1971,Male,"$100,001 - $150,000",Married (w/kids),Master's Degree,Democrat,1,No,Yes,No,Yes,,,,,Yes,No,Yes,Yes,No,,Science,,Yes,Yes,,No,Giving,No,No,Idealist,Yes,No,Cool headed,Standard hours,Yes,Happy,Yes,Yes,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,Risk-friendly,,Yes!,No,Socialize,No,,,,,,,,,,,,,,Yes,No,Yes,Yes,,Own,,,,,,,,,,,,,,,,,,37
2912,1971,Male,"$50,000 - $74,999",Married (w/kids),Bachelor's Degree,Independent,0,,,,,,,,,,,,,,,,,,,,,,No,Yes,Pragmatist,No,Yes,Hot headed,Standard hours,Yes,Right,Yes,No,Yes,,A.M.,,,,,,,,,,,,,,,,,,,,,,,,Yes,Cautious,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Check!,Yes,,No,No,,,Yes,No,No,Yes,25
2913,1968,Female,"$50,000 - $74,999",Married (w/kids),Bachelor's Degree,Democrat,0,No,No,No,No,No,No,Public,,Yes,No,Yes,Yes,,Yes,Art,Study first,No,,No,,Giving,,No,,No,No,Cool headed,,No,Happy,Yes,,,Yes,P.M.,Yes,,,No,Me,Yes,No,Yes,Yes,Yes,Mysterious,,,,,No,Yes,No,No,,Supportive,No,,Yes,Cautious,Yes,,No,Socialize,Yes,,,Yes,Yes,Yes,Yay people!,,No,No,No,No,No,Yes,No,Yes,No,Yes,No,Own,Pessimist,Mom,No,No,Yes,No,,Yes,No,No,No,No,No,Yes,Yes,No,,78
2916,1989,Male,"$50,000 - $74,999",Single (no kids),Bachelor's Degree,Democrat,0,,No,,,No,No,Private,,,,No,Yes,,,,Try first,Yes,Yes,Yes,No,Receiving,,No,Idealist,No,Yes,Cool headed,Standard hours,No,Happy,No,Yes,No,Yes,P.M.,No,Start,Yes,No,Me,Yes,No,Yes,Yes,No,Mysterious,No,No,Tunes,People,Yes,,,,,,,Mac,No,Risk-friendly,Yes,Yes!,No,Space,Yes,In-person,No,Yes,,Yes,Yay people!,No,No,No,No,No,Yes,Yes,No,No,No,No,Yes,Rent,Optimist,,Yes,No,,,Check!,No,No,,No,No,Yes,Yes,No,No,,79
2918,1956,Female,,Married (w/kids),,,1,No,Yes,No,Yes,Yes,Yes,Public,No,Yes,No,No,Yes,No,Yes,Science,Try first,Yes,No,No,Yes,Giving,Yes,No,Pragmatist,No,No,,Standard hours,Yes,Happy,Yes,Yes,No,,A.M.,Yes,Start,Yes,No,,Yes,No,No,Yes,No,TMI,No,Yes,Tunes,Technology,No,No,Yes,No,No,Demanding,No,Mac,No,Risk-friendly,No,Yes!,No,Space,No,In-person,No,Yes,Yes,Yes,Yay people!,No,,,No,No,No,Yes,No,No,No,Yes,No,Own,Pessimist,Dad,No,Yes,No,No,Nope,No,No,No,Yes,Yes,Yes,Yes,Yes,No,No,96
2919,1999,Male,"$75,000 - $100,000",Single (no kids),Current K-12,Libertarian,1,,,,,,,,,,,,,,,,,,No,Yes,No,Receiving,,Yes,,No,,,,,Right,No,Yes,,Yes,,,Start,Yes,Yes,Circumstances,No,Yes,,,,,Yes,,,,,Yes,Yes,Yes,,,,,,Risk-friendly,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,No,No,,,Yes,,,Yes,Yes,,,,Yes,,29
2920,1982,Male,"$25,001 - $50,000",Single (no kids),Bachelor's Degree,Democrat,0,Yes,,,,Yes,Yes,Public,No,,,Yes,Yes,Yes,Yes,Science,Study first,No,No,No,Yes,Giving,Yes,No,Pragmatist,No,Yes,Hot headed,Standard hours,No,Right,Yes,Yes,Yes,No,P.M.,Yes,Start,Yes,No,Me,No,Yes,Yes,No,No,TMI,No,No,Tunes,Technology,No,Yes,Yes,No,No,Demanding,No,PC,Yes,Cautious,Yes,Umm...,No,Space,No,In-person,Yes,No,Yes,Yes,Grrr people,No,No,Yes,No,No,Yes,No,Yes,No,No,Yes,No,Rent,Pessimist,Dad,No,No,No,Yes,Nope,Yes,No,No,No,Yes,Yes,Yes,No,No,Yes,96
2921,1987,Male,"$25,001 - $50,000",Married (no kids),Associate's Degree,Republican,1,Yes,,No,Yes,No,Yes,Public,No,Yes,,No,Yes,Yes,,Science,,,Yes,,,Receiving,,No,,,,,Odd hours,,,,Yes,,,,Yes,,,No,,,Yes,Yes,,No,,Yes,No,,,No,No,,,,Supportive,No,PC,Yes,,No,Umm...,No,Space,No,Online,No,,,,Grrr people,,No,No,No,No,,Yes,,Yes,No,,Yes,Rent,,,,,,,,Yes,No,No,,No,Yes,,,No,No,54
2922,1967,Male,"$25,001 - $50,000",Domestic Partners (no kids),Master's Degree,Independent,0,,,,,,,,,,,,,,,,,,,,,,,No,,,,Cool headed,Odd hours,Yes,Right,No,Yes,No,Yes,P.M.,Yes,End,No,No,Circumstances,Yes,No,No,Yes,Yes,TMI,No,No,Talk,People,Yes,,,No,No,Supportive,No,PC,Yes,Risk-friendly,No,Umm...,No,Space,No,Online,Yes,No,No,No,Grrr people,No,No,No,No,No,No,No,Yes,Yes,No,Yes,Yes,Rent,Pessimist,Dad,No,Yes,No,Yes,Nope,Yes,No,Yes,Yes,No,Yes,Yes,Yes,No,No,74
2923,1975,Male,"over $150,000",Married (no kids),Bachelor's Degree,Libertarian,1,,,,,Yes,Yes,Public,No,,,,,,Yes,Science,Study first,No,Yes,No,,,,No,,,,,,,Happy,No,,Yes,No,P.M.,Yes,End,No,No,Me,Yes,No,Yes,Yes,No,Mysterious,No,No,Talk,Technology,No,Yes,Yes,Yes,No,Supportive,No,PC,Yes,Risk-friendly,No,Umm...,No,Socialize,No,Online,No,Yes,Yes,Yes,Grrr people,Yes,Yes,No,No,No,No,No,Yes,No,,,Yes,,,,,Yes,,Yes,Nope,No,No,No,Yes,No,Yes,Yes,No,No,Yes,75
2927,1986,Male,"$50,000 - $74,999",Single (no kids),,Democrat,0,No,Yes,No,Yes,Yes,No,Public,,,,No,No,Yes,Yes,Science,Try first,Yes,Yes,Yes,No,Receiving,No,No,,No,,Cool headed,Standard hours,,,,Yes,No,Yes,P.M.,,,No,No,Circumstances,,,No,Yes,No,Mysterious,Yes,,Tunes,People,No,Yes,Yes,No,No,Supportive,No,Mac,No,,,Yes!,,,No,In-person,No,No,Yes,Yes,Yay people!,Yes,Yes,,Yes,,Yes,No,No,,Yes,No,Yes,Own,Pessimist,Dad,No,No,No,,,,,,,,,,,,,69
2929,1995,Male,,Single (no kids),Current K-12,Independent,1,,No,,No,,Yes,,No,No,No,,,,,,Study first,No,,,Yes,,Yes,Yes,Pragmatist,,Yes,,,No,,,Yes,,,A.M.,Yes,End,Yes,No,Me,Yes,Yes,Yes,Yes,Yes,Mysterious,No,,Tunes,People,,,Yes,,,,Yes,PC,,Cautious,No,,No,,,In-person,,No,Yes,Yes,,Yes,,,No,No,Yes,,No,,,No,,,,Dad,,No,,,,Yes,No,No,Yes,Yes,,Yes,,,No,55
2930,1982,Male,"$50,000 - $74,999",Married (w/kids),Bachelor's Degree,Democrat,1,,,,,,,,,Yes,No,Yes,No,Yes,No,Science,Study first,Yes,No,No,Yes,Receiving,No,Yes,Idealist,Yes,Yes,Cool headed,Odd hours,No,Right,Yes,Yes,No,Yes,P.M.,Yes,End,Yes,Yes,Circumstances,Yes,Yes,Yes,Yes,Yes,TMI,Yes,No,Talk,Technology,No,Yes,Yes,No,No,Supportive,No,PC,,Cautious,,Umm...,No,Socialize,No,Online,Yes,Yes,,,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,Check!,Yes,,,,,,Yes,No,,,65
2933,1983,Female,"$25,001 - $50,000",Single (no kids),Master's Degree,Democrat,1,No,Yes,No,Yes,No,No,Public,No,No,No,Yes,Yes,Yes,Yes,Art,Study first,Yes,Yes,No,No,Giving,No,Yes,Pragmatist,No,No,Cool headed,Standard hours,No,Happy,No,Yes,Yes,Yes,P.M.,Yes,End,Yes,No,Circumstances,Yes,No,No,No,Yes,Mysterious,Yes,No,Tunes,Technology,No,Yes,Yes,No,,,,PC,Yes,Cautious,Yes,Umm...,Yes,Space,No,In-person,Yes,No,Yes,Yes,Grrr people,Yes,No,Yes,Yes,Yes,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,75
2934,1981,Female,"$75,000 - $100,000",Single (no kids),Bachelor's Degree,Democrat,0,No,Yes,No,No,Yes,Yes,Public,No,Yes,Yes,Yes,Yes,No,Yes,Science,Try first,No,Yes,Yes,Yes,Giving,Yes,No,Pragmatist,No,Yes,Cool headed,Standard hours,Yes,Right,Yes,Yes,Yes,Yes,P.M.,Yes,End,No,No,Circumstances,Yes,Yes,Yes,No,Yes,Mysterious,Yes,No,Tunes,Technology,No,Yes,Yes,No,Yes,Supportive,No,PC,No,Risk-friendly,Yes,Yes!,No,Socialize,No,Online,Yes,No,,No,Grrr people,Yes,No,Yes,Yes,Yes,No,No,No,Yes,Yes,No,Yes,Own,Pessimist,,Yes,Yes,Yes,Yes,Nope,Yes,No,No,No,No,No,Yes,Yes,No,Yes,99
2937,1970,Female,"$100,001 - $150,000",Single (w/kids),Bachelor's Degree,Republican,0,,,,,,,,,,,,,,,,,,,No,,,No,Yes,,No,Yes,,,,,,,,,,Yes,,Yes,Yes,,No,Yes,Yes,No,No,TMI,Yes,No,Tunes,People,No,No,No,,Yes,Supportive,No,PC,,Risk-friendly,,Yes!,Yes,Socialize,Yes,In-person,Yes,No,Yes,Yes,Yay people!,No,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No,No,Own,Optimist,Dad,No,No,Yes,No,Nope,No,No,No,Yes,Yes,No,,,,,62
2938,1976,Female,"$50,000 - $74,999",Single (no kids),,Democrat,0,,No,No,Yes,No,No,Public,No,Yes,No,Yes,Yes,No,Yes,Art,Study first,Yes,No,No,No,Giving,Yes,No,Pragmatist,No,Yes,Hot headed,Odd hours,No,Right,Yes,Yes,No,Yes,A.M.,Yes,End,Yes,No,Me,No,No,Yes,Yes,No,Mysterious,No,No,Talk,People,No,No,Yes,No,Yes,Demanding,No,PC,No,Cautious,Yes,Umm...,No,Space,Yes,In-person,Yes,Yes,Yes,Yes,Yay people!,Yes,Yes,Yes,No,Yes,Yes,No,Yes,No,Yes,No,No,Rent,Optimist,Dad,No,Yes,Yes,Yes,Check!,Yes,No,No,No,No,,Yes,Yes,No,Yes,99
2939,1970,Female,"over $150,000",Married (w/kids),Associate's Degree,Republican,0,No,Yes,No,No,Yes,Yes,Public,Yes,No,No,No,Yes,No,Yes,Art,Study first,No,No,No,No,Giving,Yes,No,Pragmatist,No,Yes,Cool headed,Odd hours,No,Happy,Yes,Yes,Yes,No,A.M.,Yes,End,Yes,No,Circumstances,No,No,Yes,No,Yes,Mysterious,No,No,Tunes,Technology,Yes,Yes,Yes,No,No,Demanding,No,PC,No,Cautious,No,Yes!,No,Space,No,In-person,No,No,Yes,Yes,Grrr people,Yes,No,No,Yes,No,No,Yes,No,No,No,Yes,No,Own,Pessimist,Dad,No,No,Yes,Yes,Check!,Yes,No,No,Yes,Yes,No,Yes,Yes,Yes,No,101
2940,1990,Female,"under $25,000",Married (w/kids),Current Undergraduate,Independent,0,Yes,Yes,No,No,Yes,No,Public,Yes,Yes,No,No,Yes,No,No,Science,Try first,No,Yes,No,Yes,Giving,No,Yes,Idealist,Yes,Yes,Hot headed,Odd hours,No,Happy,No,No,No,Yes,A.M.,No,Start,Yes,No,Me,Yes,Yes,Yes,Yes,No,TMI,No,No,Tunes,Technology,No,No,Yes,No,No,Supportive,No,PC,Yes,Cautious,Yes,Yes!,No,Space,No,Online,No,No,Yes,No,Grrr people,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,Yes,Rent,Pessimist,Mom,No,Yes,Yes,Yes,Nope,Yes,No,No,No,No,Yes,Yes,No,No,No,101
2941,1999,Male,"over $150,000",Single (no kids),,Republican,1,Yes,No,No,No,No,Yes,Public,No,No,No,No,Yes,Yes,Yes,Art,Study first,No,No,No,No,Receiving,No,No,Pragmatist,No,No,Cool headed,Standard hours,No,Happy,Yes,Yes,No,Yes,P.M.,Yes,Start,Yes,No,Circumstances,No,No,Yes,No,No,Mysterious,No,No,Tunes,People,Yes,No,No,No,Yes,Supportive,No,Mac,No,Cautious,No,Yes!,No,Space,Yes,In-person,No,Yes,No,Yes,Yay people!,Yes,No,No,Yes,No,Yes,Yes,No,No,No,Yes,Yes,Own,Optimist,Dad,No,No,Yes,No,Check!,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes,Yes,101
2943,1974,Female,"$75,000 - $100,000",Married (no kids),Bachelor's Degree,,1,,,,,,,,,,,,,,,,Study first,No,Yes,Yes,No,Giving,Yes,No,Pragmatist,Yes,Yes,,,,,,Yes,Yes,No,,Yes,,Yes,Yes,Circumstances,,No,Yes,No,No,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23
2946,1951,Female,"over $150,000",Married (no kids),Master's Degree,Democrat,1,,No,No,No,No,Yes,Public,Yes,No,No,No,Yes,Yes,,Science,Try first,Yes,Yes,Yes,Yes,Giving,Yes,No,Idealist,No,No,Cool headed,Odd hours,Yes,Happy,Yes,Yes,No,No,A.M.,Yes,Start,Yes,No,Me,Yes,No,Yes,No,No,TMI,Yes,No,Tunes,Technology,Yes,No,Yes,Yes,Yes,Demanding,No,Mac,Yes,Cautious,Yes,,No,,,Online,Yes,No,Yes,Yes,Yay people!,Yes,No,No,Yes,Yes,No,No,Yes,No,No,Yes,No,Own,Optimist,Dad,Yes,Yes,No,Yes,Check!,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,96
2947,1971,Male,"over $150,000",Married (w/kids),Doctoral Degree,Democrat,1,No,No,No,Yes,Yes,No,Public,Yes,Yes,No,Yes,No,Yes,Yes,Science,Study first,No,Yes,Yes,Yes,Giving,Yes,Yes,Pragmatist,No,No,Cool headed,Standard hours,Yes,Happy,Yes,Yes,No,Yes,A.M.,Yes,Start,Yes,No,Circumstances,Yes,Yes,Yes,Yes,Yes,Mysterious,Yes,No,Talk,Technology,No,Yes,Yes,Yes,Yes,Supportive,No,PC,Yes,Cautious,Yes,Yes!,No,Space,Yes,In-person,No,Yes,Yes,Yes,Yay people!,Yes,Yes,Yes,No,No,Yes,No,No,No,No,Yes,No,Own,Optimist,Dad,Yes,Yes,No,Yes,Check!,Yes,No,No,No,Yes,Yes,Yes,Yes,No,Yes,101
2948,1964,Female,,,,,1,No,Yes,No,Yes,Yes,No,Public,No,Yes,No,No,Yes,No,,Science,Try first,No,,Yes,Yes,Giving,Yes,No,,,No,Cool headed,,No,Happy,Yes,Yes,Yes,,A.M.,Yes,Start,Yes,Yes,Circumstances,No,No,No,No,No,Mysterious,No,No,Tunes,Technology,Yes,No,No,No,No,Supportive,No,Mac,Yes,Cautious,No,,No,,No,In-person,No,No,Yes,Yes,Yay people!,No,No,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,No,67
2949,1959,Male,"over $150,000",Married (w/kids),,Republican,1,,,,,,,,,,,,,,,,,,,Yes,,,Yes,Yes,Pragmatist,No,No,Cool headed,Odd hours,No,Happy,Yes,Yes,Yes,No,,,,,,,,,,,Yes,TMI,Yes,No,Talk,People,Yes,Yes,Yes,Yes,Yes,Supportive,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,No,Own,Optimist,Dad,Yes,No,Yes,Yes,Check!,Yes,No,No,,,,,,,,39
2952,1981,Male,"over $150,000",Married (no kids),Master's Degree,Independent,0,,,,,,,,,,,,,,,,,,,Yes,,Receiving,,,,,,,,,,,,,,,,,,,,,,,,,Mysterious,Yes,Yes,Talk,People,No,Yes,Yes,Yes,Yes,,,Mac,Yes,Risk-friendly,No,Yes!,,Socialize,Yes,,,,,,,,,,,No,Yes,Yes,No,No,,,,,,,,,,,,,,,,,,,,,,24
2953,1957,Female,"$100,001 - $150,000",Married (no kids),,Democrat,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,Yes,Yes,No,Supportive,No,Mac,,,,,,,,,,,,,,,,,,,,,,No,No,Yes,Yes,Own,Optimist,Dad,No,Yes,Yes,Yes,Check!,Yes,No,No,No,Yes,Yes,Yes,Yes,No,,29
2954,1992,Female,"under $25,000",Married (w/kids),High School Diploma,Independent,1,,,No,No,No,No,Public,Yes,,,,,,,,,,,,,,,No,Pragmatist,Yes,Yes,Hot headed,Standard hours,No,Happy,Yes,No,No,No,P.M.,No,End,No,Yes,Me,No,No,Yes,No,No,TMI,Yes,No,Tunes,People,Yes,Yes,Yes,No,,Supportive,No,Mac,Yes,Cautious,No,,,,,,,,,Yes,Grrr people,No,No,Yes,No,No,Yes,No,,,,,,,Pessimist,Mom,,Yes,Yes,Yes,Nope,Yes,No,No,Yes,,,,,,,63
2955,1991,Female,"$25,001 - $50,000",Single (no kids),Current Undergraduate,Democrat,1,,No,No,No,Yes,No,Public,No,Yes,Yes,No,No,Yes,Yes,Art,Try first,Yes,Yes,Yes,No,Giving,Yes,,,,Yes,,,,,,,,,,Yes,Start,Yes,No,Circumstances,Yes,No,No,Yes,No,TMI,No,,Tunes,Technology,No,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,Yes,,,Yes,Yes,,Rent,Pessimist,Dad,Yes,No,Yes,Yes,,,,,,No,,,,,Yes,50
2959,1972,Male,"$100,001 - $150,000",Single (no kids),Master's Degree,Democrat,1,,,,,No,Yes,Public,No,Yes,No,Yes,No,,,,,,,,,,,No,Pragmatist,No,No,Cool headed,Standard hours,No,Happy,No,Yes,Yes,No,A.M.,Yes,Start,Yes,No,Me,No,Yes,No,Yes,Yes,Mysterious,No,Yes,Talk,People,Yes,Yes,No,No,Yes,Demanding,Yes,,,Risk-friendly,,Umm...,No,Socialize,No,In-person,,No,Yes,Yes,Yay people!,No,No,Yes,No,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Rent,,,,,,,,,,,,Yes,No,Yes,Yes,No,Yes,72
2960,1997,Male,"$25,001 - $50,000",Single (no kids),Current K-12,Independent,0,Yes,Yes,No,No,Yes,No,Private,No,No,No,No,Yes,Yes,Yes,Science,Study first,No,Yes,Yes,No,Giving,Yes,No,Idealist,No,Yes,Cool headed,Standard hours,No,Happy,Yes,Yes,No,Yes,P.M.,Yes,End,Yes,No,Circumstances,Yes,Yes,Yes,Yes,No,Mysterious,No,No,Tunes,Technology,Yes,No,Yes,No,Yes,Supportive,No,Mac,Yes,Risk-friendly,Yes,Umm...,No,Space,Yes,In-person,No,Yes,Yes,Yes,Yay people!,No,No,Yes,Yes,,No,Yes,Yes,No,No,Yes,No,Rent,Optimist,Mom,No,No,Yes,Yes,Nope,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes,Yes,100
2961,1978,Male,"$50,000 - $74,999",Married (w/kids),Bachelor's Degree,Democrat,1,No,No,No,Yes,,No,Private,No,Yes,No,Yes,No,No,Yes,Science,Study first,,Yes,No,No,Receiving,No,No,Idealist,No,Yes,Cool headed,Odd hours,No,Happy,Yes,,Yes,No,,Yes,Start,Yes,No,Me,,Yes,Yes,,No,Mysterious,,No,Talk,Technology,No,No,No,No,No,Demanding,,PC,Yes,Cautious,No,Umm...,No,Socialize,No,In-person,No,Yes,Yes,Yes,Grrr people,Yes,Yes,No,No,No,Yes,No,No,No,No,No,No,Own,Optimist,Dad,No,Yes,No,Yes,Nope,Yes,No,No,Yes,No,No,Yes,No,No,No,93
2962,1993,Female,,Single (no kids),Current Undergraduate,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PC,Yes,Cautious,,Umm...,,Space,No,In-person,Yes,Yes,Yes,Yes,Grrr people,No,No,,No,Yes,No,Yes,,No,Yes,No,No,Own,,Dad,No,Yes,,Yes,,,,,,,No,Yes,No,No,No,32
2963,1990,Male,"under $25,000",Single (no kids),Current Undergraduate,Republican,1,,,No,No,No,No,Public,Yes,Yes,No,,,Yes,Yes,Science,Study first,No,Yes,,Yes,Giving,Yes,Yes,,No,No,,,No,,,Yes,No,No,P.M.,Yes,Start,,No,Circumstances,Yes,No,Yes,No,No,Mysterious,No,Yes,Tunes,Technology,Yes,No,Yes,No,Yes,Supportive,No,Mac,Yes,Cautious,No,Yes!,No,Space,No,In-person,Yes,Yes,Yes,Yes,Grrr people,Yes,No,No,No,No,Yes,No,No,No,No,No,Yes,Own,Optimist,Dad,No,Yes,Yes,Yes,Check!,Yes,No,No,Yes,Yes,No,Yes,,Yes,Yes,89
